date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:06:55	8743/8743	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/showtime-example.png	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/showtime-example.png	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/)
21:06:55	14320/14320	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/title-player-example.png	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/title-player-example.png	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/)
21:06:55	0/-1	---M--	500	error ('')			https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/haiku-admin.php	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/haiku-admin.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/)
21:06:55	35624/35624	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/title-shortcode-example.png	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/title-shortcode-example.png	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/)
21:06:56	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Sep%202023%2001:07:08%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/haiku-player.php	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/haiku-player.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/)
21:07:00	1893/1893	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:07%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/?C=S;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/indexbfec.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/)
21:07:01	1893/1893	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:07%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/?C=D;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/index30b5.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/)
21:07:01	1098/1098	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:08%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/?C=N;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/indexb70a.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/?C=N;O=D)
21:07:01	1098/1098	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:08%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/?C=M;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/index72c9.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/?C=M;O=A)
21:07:05	84362/84362	---M--	200	added ('OK')	text/javascript	date:Tue,%2003%20Mar%202020%2019:15:00%20GMT	http://ajax.googleapis.com/ajax/libs/jquery/1.5.0/jquery.min.js	C:/Users/Ted/Downloads/crispin/crispin/ajax.googleapis.com/ajax/libs/jquery/1.5.0/jquery.min.js	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/)
21:07:05	315/315	---M--	404	error ('Not%20Found')	text/html	date:Mon,%2025%20Sep%202023%2001:07:14%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/jquery.miniColors.js	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/jquery.miniColors.97.delayed	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/)
21:07:05	1098/1098	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:13%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/?C=S;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/index5851.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/?C=S;O=A)
21:07:05	1098/1098	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:13%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/?C=D;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/indexad3f.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/?C=D;O=A)
21:07:05	1251/1251	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/jquery.miniColors.css	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/jquery.miniColors.css	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/)
21:07:05	591/591	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/AUTHORS	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/AUTHORS.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/)
21:07:05	2010/2010	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:17%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/?C=N;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/indexc052.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/)
21:07:05	17262/17262	---M--	200	added ('OK')	text/html	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/LICENSE	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/LICENSE.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/)
21:07:06	747/747	---M--	200	added ('OK')	text/css	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/fontello.css	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/fontello.css	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/)
21:07:11	2010/2010	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:18%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/?C=M;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/indexf8a0.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/)
21:07:11	2010/2010	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:18%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/?C=S;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/indexbfec.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/)
21:07:11	2010/2010	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:18%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/?C=D;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/index30b5.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/)
21:07:11	959/959	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:18%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/?C=N;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/indexb70a.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/?C=N;O=D)
21:07:12	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Sep%202023%2001:07:24%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/custom-player.php	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/custom-player.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/)
21:07:13	0/0	---M--	500	error ('Internal%20Server%20Error')	text/html	date:Mon,%2025%20Sep%202023%2001:07:25%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/haiku-admin.php	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/haiku-admin.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/)
21:07:17	959/959	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:24%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/?C=M;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/index72c9.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/?C=M;O=A)
21:07:17	959/959	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:24%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/?C=S;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/index5851.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/?C=S;O=A)
21:07:17	959/959	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:24%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/?C=D;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/indexad3f.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/languages/?C=D;O=A)
21:07:19	1893/1893	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:25%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/?C=N;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/indexb70a.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/?C=N;O=D)
21:07:19	0/-1	---M--	500	error ('')			https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/haiku-admin.php	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/haiku-admin.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/)
21:07:19	1893/1893	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:30%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/?C=M;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/index72c9.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/?C=M;O=A)
21:07:19	1893/1893	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:30%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/?C=S;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/index5851.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/?C=S;O=A)
21:07:19	1893/1893	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:30%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/?C=D;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/indexad3f.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/admin/img/?C=D;O=A)
21:07:19	1406/1406	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/images/trigger.png	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/images/trigger.png	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/jquery.miniColors.css)
21:07:19	10355/10355	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/images/gradient.png	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/images/gradient.png	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/jquery.miniColors.css)
21:07:20	2702/2702	---M--	200	added ('OK')	image/png	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/images/rainbow.png	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/images/rainbow.png	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/jquery.miniColors.css)
21:07:20	78/78	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/images/circle.gif	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/images/circle.gif	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/jquery.miniColors.css)
21:07:20	1104/1104	---M--	200	added ('OK')	image/gif	date:Thu,%2013%20Jun%202013%2019:14:36%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/images/line.gif	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/images/line.gif	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/color-picker/jquery.miniColors.css)
21:07:26	2010/2010	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:33%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/?C=M;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/index72c9.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/?C=M;O=A)
21:07:26	2010/2010	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:33%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/?C=N;O=A	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/indexb70a.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/?C=N;O=D)
21:07:26	2010/2010	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:33%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/?C=S;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/index5851.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/?C=S;O=A)
21:07:26	2010/2010	---M-Z	200	added ('OK')	text/html	date:Mon,%2025%20Sep%202023%2001:07:33%20GMT	https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/?C=D;O=D	C:/Users/Ted/Downloads/crispin/crispin/crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/indexad3f.html	(from https://crispinfreeman.com/wp-content/plugins/haiku-minimalist-audio-player/inc/icons/?C=D;O=A)
